module_id,function_id,parameter_name,python_type,canonical_unit,display_unit,min_value,max_value,is_nullable,default_value,physical_meaning
insitutests.pcpt_processing,plot_longitudinal_profile,legend_layout,string,-,-,,,True,,Dictionary with legend layout options (default=None)
insitutests.pcpt_processing,plot_longitudinal_profile,show_annotations,boolean,-,-,,,False,True,Boolean determining whether annotations need to be shown (default=True)
insitutests.pcpt_processing,plot_longitudinal_profile,mapbox_zoom,float,-,-,0.0,10000.0,False,10,"Zoom factor for map (if plotted, default=10)"
groundhog.general.plotting,plot_with_log,x,list,m,m,,,False,[[]],List of lists of x-arrays for the traces
groundhog.general.plotting,plot_with_log,z,list,m,m,0.0,10000.0,False,[[]],List of lists of z-arrays for the traces
groundhog.general.plotting,plot_with_log,names,list,m,m,,,False,[[]],List of lists of names for the traces (used in legend)
groundhog.general.plotting,plot_with_log,showlegends,float,m,m,,,True,,Array of booleans determining whether or not to show the trace in the legend. Showing/hiding legends can be specified per trace.
groundhog.general.plotting,plot_with_log,hide_all_legends,bool,m,m,,,False,False,Boolean indicating whether all legends need to be hidden (default=False).
groundhog.general.plotting,plot_with_log,modes,float,m,m,,,True,,"List of display modes for the traces (select from 'lines', 'markers' or 'lines+markers'"
groundhog.general.plotting,plot_with_log,markerformats,float,m,m,,,True,,List of formats for the markers (see Plotly docs for more info)
groundhog.general.plotting,plot_with_log,soildata,float,m,m,,,True,,"Pandas dataframe with keys 'Soil type': Array with soil type for each layer, 'Depth from [m]': Array with start depth for each layer, 'Depth to [m]': Array with bottom depth for each layer"
groundhog.general.plotting,plot_with_log,fillcolordict,dict,-,-,,,False,"{'SAND': 'yellow', 'CLAY': 'brown', 'SILT': 'green', 'ROCK': 'grey'}","Dictionary with fill colours (default yellow for 'SAND', brown from 'CLAY' and grey for 'ROCK')"
groundhog.general.plotting,plot_with_log,depth_from_key,str,-,-,0.0,10000.0,False,Depth from [m],Key for the column with start depths of each layer
groundhog.general.plotting,plot_with_log,depth_to_key,str,-,-,0.0,10000.0,False,Depth to [m],Key for the column with end depths of each layer
groundhog.general.plotting,plot_with_log,colors,float,-,-,,,True,,List of colours to be used for plotting (default = default Plotly colours)
groundhog.general.plotting,plot_with_log,logwidth,float,-,-,0.0,10000.0,False,0.05,Width of the soil width as a ratio of the total plot with (default = 0.05)
groundhog.general.plotting,plot_with_log,xtitles,list,-,-,,,False,[],Array with X-axis titles for the panels
groundhog.general.plotting,plot_with_log,ztitle,float,-,-,0.0,10000.0,True,,Depth axis title (Depth axis is shared between all panels)
groundhog.general.plotting,plot_with_log,xranges,float,-,-,,,True,,List with ranges to be used for X-axes
groundhog.general.plotting,plot_with_log,zrange,float,-,-,0.0,10000.0,True,,Range to be used for Y-axis
groundhog.general.plotting,plot_with_log,ztick,float,-,-,0.0,10000.0,True,,Tick interval to be used for the Y-axis
groundhog.general.plotting,plot_with_log,dticks,float,-,-,,,True,,List of tick intervals to be used for the X-axes
groundhog.general.plotting,plot_with_log,layout,dict,-,-,,,False,{},Dictionary with the layout settings
groundhog.general.plotting,plot_with_log,showfig,bool,-,-,,,False,True,Boolean determining whether the figure needs to be shown
groundhog.soildynamics.cyclicbehaviour,plotporepressureaccumulation_dsssand_andersen,failure_stress_ratio,float,:math:`-`,:math:`-`,0.0,100000000.0,False,,"Ratio of cyclic shear stress to vertical effective stress for failure at N=10 (:math:`( \tau_{cy} / \sigma_{ref}^{\prime})_{N=10}`) [:math:`-`] - Allowable value: [0.19, 0.25, 0.6, 1.0, 1.8]"
groundhog.soildynamics.cyclicbehaviour,plotstrainaccumulation_dsssand_andersen,failure_stress_ratio,float,:math:`-`,:math:`-`,0.0,100000000.0,False,,"Ratio of cyclic shear stress to vertical effective stress for failure at N=10 (:math:`( \tau_{cy} / \sigma_{ref}^{\prime})_{N=10}`) [:math:`-`] - Allowable value: [0.19, 0.25, 0.6, 1.0, 1.8]"
groundhog.consolidation.dissipation.onedimensionalconsolidation,pore_pressure_fourier,delta_u_0,float,kPa,kPa,0.0,60.0,False,,Initial excess pore pressure (:math:`\Delta u_0`) [kPa]
groundhog.consolidation.dissipation.onedimensionalconsolidation,pore_pressure_fourier,depths,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Numpy array with the depths for the excess pore pressures (:math:`z`) [:math:`m`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,pore_pressure_fourier,time,float,:math:`s`,:math:`s`,,,False,,Time at which excess pore pressures are computed (:math:`t`) [:math:`s`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,pore_pressure_fourier,cv,float,:math:`m^2/yr`,:math:`m^2/yr`,,,False,,Coefficient of consolidation (:math:`c_v`) [:math:`m^2/yr`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,pore_pressure_fourier,layer_thickness,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Thickness of the layer considered (:math:`2 \cdot H_{dr}`) [:math:`m`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,pore_pressure_fourier,no_terms,int,:math:`-`,:math:`-`,,,False,1000,"Number of terms for the Fourier series (:math:`m`) [:math:`-`]  .. math::     \Delta u (z,t) = \sum_{m=0}^{\infty} \frac{2 \Delta u_0}{M} \sin \left( \frac{M \cdot z}{H_{dr}} \right) \exp \left( -M^2 T_v \right)          M = \frac{\pi}{2} \left( 2m + 1 \right)          T_v = \frac{c_v t}{H_{dr}^2}"
groundhog.soildynamics.cyclicbehaviour,porepressureaccumulation_dssclay_andersen,cyclic_shear_stress,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Magnitude of the applied cyclic shear stress (:math:`\tau_{cy}`) [:math:`kPa`] - Suggested range: 0.0 <= cyclic_shear_stress <= 100.0
groundhog.soildynamics.cyclicbehaviour,porepressureaccumulation_dssclay_andersen,undrained_shear_strength,float,:math:`kPa`,:math:`kPa`,0.0,1.0,False,,Undrained shear strength of the normally consolidated clay measured with a DSS test (:math:`S_u^{DSS}`) [:math:`kPa`] - Suggested range: 1.0 <= undrained_shear_strength <= 100.0
groundhog.soildynamics.cyclicbehaviour,porepressureaccumulation_dssclay_andersen,cycle_no,float,:math:`-`,:math:`-`,,,False,,Number of applied cycles (:math:`N`) [:math:`-`] - Suggested range: 1.0 <= cycle_no <= 1500.0
groundhog.soildynamics.cyclicbehaviour,porepressureaccumulation_triaxialclay_andersen,cyclic_shear_stress,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Magnitude of the applied cyclic shear stress (:math:`\tau_{cy}`) [:math:`kPa`] - Suggested range: 0.0 <= cyclic_shear_stress <= 100.0
groundhog.soildynamics.cyclicbehaviour,porepressureaccumulation_triaxialclay_andersen,undrained_shear_strength,float,:math:`kPa`,:math:`kPa`,0.0,1.0,False,,Undrained shear strength of the normally consolidated clay measured with a DSS test (:math:`S_u^{DSS}`) [:math:`kPa`] - Suggested range: 1.0 <= undrained_shear_strength <= 100.0
groundhog.soildynamics.cyclicbehaviour,porepressureaccumulation_triaxialclay_andersen,cycle_no,float,:math:`-`,:math:`-`,,,False,,Number of applied cycles (:math:`N`) [:math:`-`] - Suggested range: 1.0 <= cycle_no <= 1500.0
classification.phaserelations,porosity_voidratio,voidratio,float,-,-,0.05,5.0,True,,"Void ratio defined as the ratio of volume of voids to volume of solids (<span class=""math-inline"">e</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= voidratio <= 5.0"
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_nc,initial_height,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Initial thickness of the layer (:math:`H_0`) [:math:`m`] - Suggested range: initial_height >= 0.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_nc,initial_voidratio,float,:math:`-`,:math:`-`,0.05,5.0,False,,Initial void ratio of the layer (:math:`e_0`) [:math:`-`] - Suggested range: 0.1 <= initial_voidratio <= 5.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_nc,initial_effective_stress,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Initial vertical effective stress in the center of the layer (:math:`\sigma_{v0}^{\prime}`) [:math:`kPa`] - Suggested range: initial_effective_stress >= 0.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_nc,effective_stress_increase,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Increase in vertical effective stress under the given load (:math:`\Delta sigma_{v}^{\prime}`) [:math:`kPa`] - Suggested range: effective_stress_increase >= 0.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_nc,compression_index,float,:math:`-`,:math:`-`,,,False,,Compression index derived from oedometer tests (:math:`C_c`) [:math:`-`] - Suggested range: 0.1 <= compression_index <= 0.8 (derived using logarithm with base 10)
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_nc,e_min,float,:math:`-`,:math:`-`,,,False,0.3,Minimum void ratio below which no further consolidation occurs (:math:`e_{min}`) [:math:`-`] - Default=0.3  .. math::     \Delta z = \frac{H_0}{1 + e_0} C_c \log_{10} \frac{\sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime}}{\sigma_{v0}^{\prime}}      \Delta e = C_c \log_{10} \frac{\sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime}}{\sigma_{v0}^{\prime}}
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,initial_height,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Initial thickness of the layer (:math:`H_0`) [:math:`m`] - Suggested range: initial_height >= 0.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,initial_voidratio,float,:math:`-`,:math:`-`,0.05,5.0,False,,Initial void ratio of the layer (:math:`e_0`) [:math:`-`] - Suggested range: 0.1 <= initial_voidratio <= 5.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,initial_effective_stress,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Initial vertical effective stress in the center of the layer (:math:`\sigma_{v0)^{\prime}`) [:math:`kPa`] - Suggested range: initial_effective_stress >= 0.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,preconsolidation_pressure,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,"Preconsolidation pressure, maximum vertical stress to which the layer has been subjected (:math:`p_c^{\prime}`) [:math:`kPa`] - Suggested range: preconsolidation_pressure >= 0.0"
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,effective_stress_increase,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Increase in vertical effective stress under the given load (:math:`\Delta sigma_{v}^{\prime}`) [:math:`kPa`] - Suggested range: effective_stress_increase >= 0.0
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,compression_index,float,:math:`-`,:math:`-`,,,False,,Compression index derived from oedometer tests (:math:`C_c`) [:math:`-`] - Suggested range: 0.1 <= compression_index <= 0.8
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,recompression_index,float,:math:`-`,:math:`-`,,,False,,Recompression index derived from the unloading step in oedometer tests (:math:`C_r`) [:math:`-`] - Suggested range: 0.015 <= recompression_index <= 0.35
groundhog.shallowfoundations.settlement,primaryconsolidationsettlement_oc,e_min,float,:math:`-`,:math:`-`,,,False,0.3,Minimum void ratio below which no further consolidation occurs (:math:`e_{min}`) [:math:`-`] - Default=0.3  .. math::     \Delta z = \frac{H_0}{1 + e_0} C_r \log_{10} \frac{\sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime}}{\sigma_{v0}^{\prime}}; \ \sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime} < p_c^{\prime}      \Delta z = \frac{H_0}{1 + e_0} \left( C_r \log_{10} \frac{p_c^{\prime}}{\sigma_{v0}^{\prime}} + C_c \log_{10} \frac{\sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime}}{p_c^{\prime}} \right); \ \sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime} > p_c^{\prime}      \Delta e = C_r \log_{10} \frac{\sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime}}{\sigma_{v0}^{\prime}}; \ \sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime} < p_c^{\prime}      \Delta e = C_r \log_{10} \frac{p_c^{\prime}}{\sigma_{v0}^{\prime}} + C_c \log_{10} \frac{\sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime}}{p_c^{\prime}} ; \ \sigma_{v0}^{\prime} + \Delta \sigma_v^{\prime} > p_c^{\prime}
groundhog.general.soilprofile,profile_from_dataframe,df,float,-,-,,,False,,Dataframe to be converted
groundhog.general.soilprofile,profile_from_dataframe,title,str,-,-,,,False,,Title
groundhog.general.soilprofile,profile_from_dataframe,depth_key,str,-,-,0.0,10000.0,False,Depth,Column key to be used for depth (default = 'Depth')
groundhog.general.soilprofile,profile_from_dataframe,unit,str,-,-,,,False,m,Unit for the depth (default = 'm')
groundhog.general.soilprofile,profile_from_dataframe,column_mapping,dict,-,-,,,False,{},Dictionary for renaming columns. The keys in this dictionary are the old column names and the values are the new column names.
insitutests.read_site_data,read_ags,file_path,float,-,-,,,True,,Path (absolute or relative to the ags file)
insitutests.read_site_data,read_ags,groupname,string,-,-,,,True,,Name of the AGS group exactly as it is written in the AGS file
insitutests.read_site_data,read_ags,combine_headers,boolean,-,-,,,False,True,Boolean determining whether the units are included in the header or not
insitutests.read_site_data,read_ags,includes_type,boolean,-,-,,,False,True,Boolean determining whether a TYPE is included with the data
groundhog.general.soilprofile,read_excel,path,float,-,-,,,False,,Path
groundhog.general.soilprofile,read_excel,title,str,-,-,,,False,,Title
groundhog.general.soilprofile,read_excel,depth_key,str,-,-,0.0,10000.0,False,Depth,Depth Key
groundhog.general.soilprofile,read_excel,unit,str,-,-,,,False,m,Unit
groundhog.general.soilprofile,read_excel,column_mapping,dict,-,-,,,False,{},Column Mapping
groundhog.general.soilprofile,read_excel,depth_multiplier,int,-,-,0.0,10000.0,False,1,Depth Multiplier
classification.phaserelations,relative_density,void_ratio,float,-,-,0.05,5.0,True,,"Void ratio of the sample (<span class=""math-inline"">e</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= void_ratio <= 5.0"
classification.phaserelations,relative_density,e_min,float,-,-,,,True,,"Void ratio at the minimum density (<span class=""math-inline"">e_{min}</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= e_min <= 5.0"
classification.phaserelations,relative_density,e_max,float,-,-,,,True,,"Void ratio at the maximum density (<span class=""math-inline"">e_{max}</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= e_max <= 5.0"
classification.categories,relativedensity_categories,relative_density,float,-,-,0.0,50.0,True,,"Relative density of cohesionless material (<span class=""math-inline"">D_r</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= relative_density <= 1.0"
insitutests.pcpt_correlations,relativedensity_ncsand_baldi,qc,float,MPa,MPa,0.0,100000000.0,True,,"Cone tipe resistance (<span class=""math-inline"">q_c</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qc <= 120.0"
insitutests.pcpt_correlations,relativedensity_ncsand_baldi,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,relativedensity_ncsand_baldi,coefficient_0,float,-,-,,,False,157.0,"Coefficient C0 (<span class=""math-inline"">C_0</span>) [<span class=""math-inline"">-</span>] (optional, default= 157.0)"
